date,Stock,Open,High,Low,Close
13-8-2021,FB,362.970001,364.660004,361.480011,363.179993
16-8-2021,FB,362.519989,366.950012,357.380005,366.559998
17-8-2021,FB,362.980011,364.670013,355.070007,358.450012
18-8-2021,FB,356.25,359.859985,355.149994,355.450012
19-8-2021,FB,351.350006,357.570007,351.0,355.119995
20-8-2021,FB,354.600006,359.98999,353.309998,359.369995
23-8-2021,FB,359.440002,365.690002,359.100006,363.350006
24-8-2021,FB,363.660004,367.959991,361.839996,365.51001
25-8-2021,FB,365.600006,370.859985,365.399994,368.390015
26-8-2021,FB,368.380005,369.440002,364.130005,364.380005
27-8-2021,FB,365.100006,373.73999,364.079987,372.630005
30-8-2021,FB,372.559998,381.48999,370.519989,380.660004
31-8-2021,FB,379.950012,382.76001,378.799988,380.660004
1-9-2021,FB,379.589996,384.329987,378.809998,382.049988
2-9-2021,FB,381.5,381.75,374.059998,375.279999
3-9-2021,FB,374.75,377.160004,373.109985,376.26001
7-9-2021,FB,375.880005,382.959991,373.149994,382.179993
8-9-2021,FB,380.160004,380.869995,374.790009,377.570007
9-9-2021,FB,377.640015,379.829987,376.570007,378.0
10-9-2021,FB,381.359985,383.790009,378.26001,378.690002
13-9-2021,FB,381.679993,381.75,374.350006,376.51001
14-9-2021,FB,377.399994,378.589996,375.109985,376.529999
15-9-2021,FB,377.0,377.559998,367.670013,373.920013
16-9-2021,FB,372.790009,373.559998,369.709991,373.059998
17-9-2021,FB,371.410004,371.410004,361.589996,364.720001
20-9-2021,FB,359.299988,361.029999,349.799988,355.700012
21-9-2021,FB,358.5,360.040009,355.190002,357.480011
22-9-2021,FB,347.230011,349.839996,340.690002,343.209991
23-9-2021,FB,345.359985,349.670013,343.0,345.959991
24-9-2021,FB,345.359985,349.670013,343.0,345.959991
27-9-2021,FB,349.809998,355.149994,347.079987,353.579987
28-9-2021,FB,347.970001,349.600006,338.920013,340.649994
29-9-2021,FB,343.149994,345.230011,338.880005,339.609985
30-9-2021,FB,340.450012,342.799988,338.149994,339.390015
