date,Stock,Open,High,Low,Close
22-Jun-2021,EA,141.169998,141.660004,140.070007,140.860001
23-Jun-2021,EA,140.919998,141.669998,138.229996,138.619995
24-Jun-2021,EA,138.559998,139.5,137.600006,138.649994
25-Jun-2021,EA,139.190002,139.720001,138.050003,138.589996
28-Jun-2021,EA,139.690002,144.470001,139.490005,142.979996
29-Jun-2021,EA,143.179993,144.529999,142.229996,144.100006
30-Jun-2021,EA,144.320007,144.639999,143.149994,143.830002
—-—-—,—,144.320007,144.639999,143.149994,143.830002
01-Jul-2021,EA,143.460007,143.820007,141.429993,142.139999
02-Jul-2021,EA,143.289993,143.910004,142.130005,143.410004
06-Jul-2021,EA,143.539993,143.789993,141.960007,143.0
07-Jul-2021,EA,144.089996,144.25,142.539993,142.949997
08-Jul-2021,EA,141.320007,142.380005,140.039993,140.449997
09-Jul-2021,EA,139.550003,141.479996,139.490005,140.990005
12-Jul-2021,EA,142.550003,142.550003,140.559998,141.389999
13-Jul-2021,EA,143.440002,145.919998,142.460007,143.25
14-Jul-2021,EA,143.309998,145.0,142.529999,143.119995
15-Jul-2021,EA,143.350006,144.5,141.570007,142.660004
16-Jul-2021,EA,142.630005,144.009995,141.229996,143.100006
19-Jul-2021,EA,143.050003,145.169998,140.360001,141.240005
20-Jul-2021,EA,141.350006,141.990005,139.880005,141.070007
21-Jul-2021,EA,143.889999,143.889999,140.199997,140.720001
22-Jul-2021,EA,140.070007,142.460007,140.070007,142.289993
23-Jul-2021,EA,142.649994,145.360001,141.770004,144.990005
26-Jul-2021,EA,145.119995,146.009995,143.800003,145.25
27-Jul-2021,EA,145.059998,145.220001,140.320007,141.929993
28-Jul-2021,EA,142.350006,145.169998,142.240005,143.559998
29-Jul-2021,EA,143.949997,144.630005,142.880005,143.380005
30-Jul-2021,EA,142.839996,145.399994,142.449997,143.960007
02-Aug-2021,EA,145.0,145.639999,143.809998,144.110001
03-Aug-2021,EA,142.639999,143.320007,137.169998,139.800003
04-Aug-2021,EA,139.520004,141.339996,138.360001,139.910004
05-Aug-2021,EA,144.830002,146.5,134.839996,136.869995
06-Aug-2021,EA,136.470001,137.330002,135.410004,136.339996
09-Aug-2021,EA,136.710007,137.839996,135.429993,136.160004
10-Aug-2021,EA,136.110001,137.089996,135.160004,137.029999
11-Aug-2021,EA,137.919998,138.449997,137.059998,138.300003
12-Aug-2021,EA,138.110001,139.020004,136.929993,138.990005
13-Aug-2021,EA,138.940002,139.399994,138.190002,138.679993
16-Aug-2021,EA,137.960007,140.020004,137.399994,140.0
17-Aug-2021,EA,139.169998,142.160004,138.639999,141.039993
18-Aug-2021,EA,140.940002,141.899994,139.820007,139.990005
19-Aug-2021,EA,139.380005,141.410004,139.080002,140.600006
20-Aug-2021,EA,140.919998,141.779999,139.630005,140.169998
23-Aug-2021,EA,140.149994,143.5,139.320007,142.820007
24-Aug-2021,EA,143.160004,144.350006,142.160004,142.570007
25-Aug-2021,EA,142.770004,142.770004,140.009995,141.860001
26-Aug-2021,EA,141.979996,142.889999,141.179993,141.470001
27-Aug-2021,EA,141.520004,143.320007,141.210007,142.940002
30-Aug-2021,EA,142.199997,144.330002,141.009995,143.289993
31-Aug-2021,EA,143.660004,147.130005,142.600006,145.210007
—-—-—,—,143.660004,147.130005,142.600006,145.210007
01-Sep-2021,EA,145.339996,147.0,144.949997,146.429993
02-Sep-2021,EA,146.869995,147.759995,144.990005,145.399994
03-Sep-2021,EA,144.960007,146.949997,144.960007,146.600006
07-Sep-2021,EA,144.960007,146.949997,144.960007,146.600006
08-Sep-2021,EA,145.759995,147.539993,143.899994,144.100006
09-Sep-2021,EA,143.270004,144.240005,140.809998,142.309998
10-Sep-2021,EA,142.020004,146.929993,141.470001,145.130005
13-Sep-2021,EA,145.410004,146.910004,143.910004,144.679993
14-Sep-2021,EA,145.220001,145.940002,144.309998,145.369995
15-Sep-2021,EA,142.149994,142.240005,135.839996,137.039993
16-Sep-2021,EA,137.910004,139.699997,135.529999,135.960007
17-Sep-2021,EA,135.169998,135.559998,133.199997,133.880005
20-Sep-2021,EA,131.979996,132.529999,128.759995,130.089996
21-Sep-2021,EA,130.009995,130.5,126.559998,126.760002
22-Sep-2021,EA,126.190002,127.620003,124.879997,126.400002
23-Sep-2021,EA,126.989998,129.119995,126.120003,127.889999
24-Sep-2021,EA,126.989998,129.119995,126.120003,127.889999
27-Sep-2021,EA,129.270004,132.559998,128.940002,131.979996
28-Sep-2021,EA,131.860001,135.0,131.520004,133.770004
29-Sep-2021,EA,133.850006,139.589996,133.809998,137.940002
30-Sep-2021,EA,139.309998,144.130005,138.850006,142.25
